Date,Price,Open,High,Low,Vol.,Change %
03/24/2022,5.36,5.44,5.49,5.36,24.64M,-0.40%
03/23/2022,5.38,5.49,5.49,5.28,18.88M,-0.90%
03/22/2022,5.43,5.42,5.87,5.41,61.40M,5.36%
03/21/2022,5.15,5.28,5.41,5.06,15.61M,-2.46%
03/20/2022,5.28,5.15,5.32,5.12,2.18M,2.74%
03/17/2022,5.14,5.25,5.37,5.09,11.01M,-3.16%
03/16/2022,5.31,5.05,5.35,5.05,11.32M,5.26%
03/15/2022,5.05,4.87,5.08,4.74,9.39M,3.33%
03/14/2022,4.88,4.9,4.92,4.83,1.91M,0.22%
03/13/2022,4.87,5.02,5.03,4.86,1.91M,-2.07%
03/10/2022,4.97,4.87,5.06,4.85,5.28M,2.80%
03/09/2022,4.84,4.85,4.95,4.83,6.29M,0.45%
03/08/2022,4.82,4.87,4.95,4.81,7.80M,-1.66%
03/07/2022,4.9,5.06,5.06,4.86,5.06M,-3.62%
03/06/2022,5.08,5.17,5.21,5.01,3.62M,-1.68%
03/03/2022,5.17,5.31,5.32,5.14,3.08M,-1.04%
03/02/2022,5.22,5.33,5.4,5.2,2.77M,-2.33%
03/01/2022,5.35,5.25,5.41,5.22,8.77M,2.17%
02/28/2022,5.23,4.98,5.23,4.93,11.26M,5.34%
02/27/2022,4.97,4.93,5.03,4.92,2.55M,2.57%
02/24/2022,4.85,4.87,4.95,4.64,8.92M,-4.69%
02/23/2022,5.08,4.99,5.14,4.99,5.01M,1.84%
02/22/2022,4.99,4.99,5.03,4.95,3.23M,-1.39%
02/21/2022,5.06,4.87,5.09,4.85,7.46M,3.66%
02/20/2022,4.88,4.97,4.98,4.87,7.25M,-2.06%
02/17/2022,4.99,4.99,5.02,4.9,6.86M,0.11%
02/16/2022,4.98,4.96,5.06,4.94,5.53M,0.44%
02/15/2022,4.96,4.86,5.02,4.82,10.97M,2.00%
02/14/2022,4.86,4.68,4.86,4.59,5.79M,2.75%
02/13/2022,4.73,4.91,4.95,4.65,4.82M,-3.96%
02/10/2022,4.93,4.93,5.0,4.76,12.48M,0.22%
02/09/2022,4.92,5.18,5.21,4.89,9.95M,-3.92%
02/08/2022,5.12,5.25,5.32,5.12,8.33M,-2.17%
02/07/2022,5.23,5.53,5.58,5.23,10.86M,-5.66%
02/06/2022,5.54,5.64,5.68,5.49,3.48M,-1.54%
02/03/2022,5.63,5.68,5.8,5.61,5.94M,-0.95%
02/02/2022,5.68,5.42,5.68,5.32,9.88M,5.74%
02/01/2022,5.38,5.4,5.52,5.34,5.36M,0.51%
01/31/2022,5.35,5.45,5.45,5.09,12.90M,-1.79%
01/30/2022,5.45,5.65,5.65,5.37,2.97M,-2.04%
01/26/2022,5.56,5.79,5.79,5.51,15.14M,-3.11%
01/25/2022,5.74,5.88,6.0,5.74,9.19M,-2.39%
01/24/2022,5.88,6.0,6.06,5.86,6.59M,-1.99%
01/23/2022,6.0,6.12,6.12,5.96,6.62M,-1.95%
01/20/2022,6.12,6.32,6.32,5.85,23.37M,-3.25%
01/19/2022,6.32,6.5,6.5,6.3,10.63M,-2.26%
01/18/2022,6.47,6.6,6.63,6.43,5.76M,-1.81%
01/17/2022,6.59,6.59,6.64,6.4,5.32M,-0.16%
01/16/2022,6.6,6.93,6.93,6.51,5.88M,-4.77%
01/13/2022,6.93,6.93,6.98,6.78,3.51M,0.31%
01/12/2022,6.91,7.09,7.13,6.86,5.76M,-2.52%
01/11/2022,7.09,7.09,7.15,7.02,12.26M,0.54%
01/10/2022,7.05,6.96,7.2,6.96,11.65M,1.09%
01/09/2022,6.97,7.04,7.05,6.94,892.33K,-0.54%
01/05/2022,7.01,6.98,7.11,6.98,3.88M,1.57%
01/04/2022,6.9,6.82,7.02,6.82,3.93M,1.76%
01/03/2022,6.78,6.85,6.9,6.74,2.63M,-1.10%
01/02/2022,6.86,6.95,7.1,6.78,2.90M,-1.09%
